pyroCb_id,time,pixel_latitude,pixel_longitude,latitude_vegetation,longitude_vegetation,cvh,cvl,tvh,tvl,dist_km,fire_proxy,cloud_height_proxy,raw_fire_bt,raw_cloud_bt,simulated_green,t2m,sp,u10,v10,z,blh,cape,tp,cin,slhf,sshf,fg10,wind_speed10,wind_dir_deg,cin_filled,injection_potential,PII,capped_flag,elevation,slope,aspect_sin,aspect_cos,tpi,tri,rh_650,rh_750,rh_850,u_250,v_250,step,age_h,hour_utc,doy,diurnal_sin,diurnal_cos,season_sin,season_cos,wind250,wind_dir250,dir_shear_deg,speed_shear,gust_factor,ventilation,bowen,net_hflux,buoy_forcing,trigger_idx,rh_colmean,rh_lapse,dry_air_entrain,upslope_idx,d_fire_proxy,d_cloud_height_proxy,d_raw_cloud_bt,d_raw_fire_bt,d_blh,d_cape,d_ventilation,phase,phase_name,dry_spell,y_fire_proxy_p1,y_chp_p1,y_cbt_chg_p1,y_intensify_p1,y_pii_p1
189,2021-06-29 07:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.71344,-4.0089417,0.05029182,0.38477477,94.09821,296.71997,85277.375,-0.6425781,1.7591095,14274.158,34.713753,0.0,0.0,,-13967.0,15091.0,7.5667305,1.872798133165948,339.9334582642793,0.0,-0.293068542,-0.18026909,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,31.96728515625,22.48968315124512,21.86856460571289,-7.53607177734375,7.608978271484375,4,24.0,7,180,0.9659258262890683,-0.25881904510252063,0.04514101777397193,-0.9989806246941579,10.709291674485215,135.27581303021998,155.34235476594068,8.836493541319268,4.040334281628374,65.01185181358382,1.0804754063148851,1124.0,0.0,0.0,25.441844304402668,-10.09872055053711,68.03271484375,-0.939294774405953,0.5650499999999994,-0.7918777000000001,-0.22683093000000004,-133.40992817999998,-1049.380747,0.0,-3563.858776044318,0,growth,5.0,,,,,
189,2021-06-29 19:00:00,,,41.5,-122.25,0.47650146,0.50892174,3,1,,,,,,,,,,,,,,,,,,,,,,,,,1213.0,5.0,0.0,1.0,8.594595,3.8888888,,,,,,5,36.0,19,180,-0.9659258262890684,0.2588190451025203,0.04514101777397193,-0.9989806246941579,,,,,,,,,,,,,,,,,,,,,,1,mature,6.0,-96.06276,-1.5619125,,0.0,-0.248833838
189,2021-06-30 01:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-96.06276,-1.5619125,124.9159,0.65853626,96.7213,307.3374,85140.56,1.699295,1.8639832,14274.158,1957.9421,0.0,0.0,,-277172.0,-531425.0,12.860358,2.5223078453882746,42.35377702754772,0.0,-0.204151092,-0.248833838,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,22.664703369140625,16.436906814575195,9.6837158203125,-5.3822784423828125,4.68896484375,6,42.0,1,181,0.25881904510252074,0.9659258262890683,0.02795029824021032,-0.999609314096404,7.138298994666882,131.06191924405402,88.7081422165063,4.615991149278607,5.098647266039933,4938.532719645994,-1.9173112724228998,-808597.0,0.0,0.0,16.261775334676106,-12.980987548828125,77.33529663085938,-0.7389990890319201,,,,,,,,1,mature,7.0,-95.58163,-1.2479401,-0.26124669,1.0,-0.158534144
189,2021-06-30 07:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-95.58163,-1.2479401,-0.01314507,0.39728957,95.97892,296.74463,85347.25,1.501358,-0.48190308,14274.158,34.957443,0.0,0.0,,-9658.0,7671.0,5.030649,1.5768025947078748,107.7954940785096,0.0,-0.346706805,-0.158534144,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,25.184947967529297,34.43394088745117,36.17524719238281,-0.5823211669921875,1.9164276123046875,7,48.0,7,181,0.9659258262890683,-0.25881904510252063,0.02795029824021032,-0.999609314096404,2.0029460139332236,163.0981952031484,55.302701124638816,0.4261434192253488,3.1904114166757824,55.12098682675263,0.7942638227376269,-1987.0,0.0,0.0,31.931378682454426,10.990299224853516,74.8150520324707,0.30562042554812063,0.4811299999999932,0.31397239999999993,-0.26124669,-124.92904506999999,-1922.984657,0.0,-4883.4117328192415,0,growth,8.0,-93.646736,-1.7696686,0.004693070000000021,0.0,-0.137704424
189,2021-06-30 13:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.646736,-1.7696686,0.78667974,0.40198264,94.04872,291.17163,85381.0,-1.2305145,0.5002594,14274.158,20.157707,0.0,0.0,,-6891.0,7704.0,2.5373974,1.3283167551448751,292.1239500469254,0.0,-0.292336352,-0.137704424,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,28.095592498779297,31.807159423828125,40.61187744140625,-1.044097900390625,-1.2521514892578125,8,54.0,13,181,-0.2588190451025208,-0.9659258262890683,0.02795029824021032,-0.999609314096404,1.6303446806275872,39.82280453643284,107.69885448950743,0.30202792548271207,1.9102351831158333,26.775819953401133,1.1179799738789726,813.0,0.0,0.0,33.504876454671226,12.516284942626953,71.9044075012207,-0.3766115258746685,1.934894,-0.5217284999999998,0.004693070000000021,0.7998248099999999,-14.799736,0.0,-28.345166873351495,1,mature,8.0,-93.07546,-1.8410721,0.32382066000000004,0.0,-0.220494393
189,2021-06-30 19:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.07546,-1.8410721,270.88794,0.7258033,93.80126,302.79773,85370.0,0.99002075,1.5699768,14274.158,2078.7834,0.0,0.0,,-333067.0,-1508487.0,7.590831,1.8560625630535204,32.23535803240793,0.0,-0.108523315,-0.220494393,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,29.58578491210937,38.74993896484375,22.431716918945312,4.808837890625,-7.1466064453125,9,60.0,19,181,-0.9659258262890684,0.2588190451025203,0.02795029824021032,-0.999609314096404,8.613878658449565,326.0640167862355,66.1713412461724,6.757816095396045,4.089749532748436,3858.352045437111,-4.529079734708032,-1841554.0,0.0,0.0,30.255813598632812,-7.154067993164059,70.41421508789062,-0.8458641595664406,0.5712759999999975,-0.07140350000000018,0.32382066000000004,270.10126026,2058.625693,0.0,3831.57622548371,2,decay,8.0,-93.37667,-5.8685074,-0.10324715000000007,0.0,-0.308693659
189,2021-07-01 01:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.37667,-5.8685074,138.35306,0.62255615,93.99923,306.417,85248.25,2.5619507,0.65567017,14274.158,2485.2847,0.0,0.0,,-209866.0,-518448.0,8.758761,2.644521650707046,75.64463476486173,0.0,-0.084118479,-0.308693659,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,44.01475143432617,27.28353881835937,16.854686737060547,4.2498626708984375,-8.28558349609375,10,66.0,1,182,0.25881904510252074,0.9659258262890683,0.01075130776352193,-0.9999422030204416,9.311940001537657,332.8456892336081,102.79894553125365,6.66741835083061,3.312039815464636,6572.389197320967,-2.4703763353759065,-728314.0,0.0,0.0,29.3843256632487,-27.160064697265625,55.98524856567383,-0.24793526263046406,-0.30120999999999754,-4.0274353000000005,-0.10324715000000007,-132.53488000000002,406.50130000000036,0.0,2714.0371518838556,1,mature,8.0,-94.788185,-2.0398178,-0.22370221999999995,1.0,-0.164847669
189,2021-07-01 07:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-94.788185,-2.0398178,-0.01314507,0.39885393,95.18704,296.4978,85465.19,0.39494324,0.0703125,14274.158,22.513615,0.0,0.0,,-7739.0,2472.0,3.7999525,0.4011533503262157,79.90528792837904,0.0,-0.324929426,-0.164847669,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,48.1685791015625,49.0777587890625,42.466217041015625,4.8709259033203125,-4.458999633789063,11,72.0,7,182,0.9659258262890683,-0.25881904510252063,0.01075130776352193,-0.9999422030204416,6.603680556308565,312.4719713639178,127.43331656446122,6.202527205982349,9.472568275722736,9.031412085204545,0.3194211138389973,-5267.0,0.0,0.0,46.57085164388021,-5.702362060546875,51.8314208984375,-0.17527586381323293,-1.4115149999999943,3.8286896000000006,-0.22370221999999995,-138.36620507,-2462.7710850000003,0.0,-6563.357785235762,0,growth,8.0,-93.20914,-2.2150955,-0.004693060000000027,0.0,-0.134569514
189,2021-07-01 13:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.20914,-2.2150955,0.58535045,0.39416087,93.603294,289.5686,85458.5,-1.1110535,0.5636749,14274.158,22.800507,0.0,0.0,,-6690.0,9873.0,4.065811,1.2458608560960007,296.90021688452083,0.0,-0.279552828,-0.134569514,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,35.08649826049805,49.18452453613281,51.72125244140625,5.095993041992188,-7.236221313476562,12,78.0,13,182,-0.2588190451025208,-0.9659258262890683,0.01075130776352193,-0.9999422030204416,8.85053919157727,324.84549134994364,27.945274465422813,7.60467833548127,3.26345512832029,28.40625917044286,1.4757847533632287,3183.0,0.0,0.0,45.33075841267904,16.634754180908203,64.91350173950195,-0.45243808507341476,1.5790449999999936,-0.1752777000000001,-0.004693060000000027,0.59849552,0.28689199999999815,0.0,19.374847085238315,1,mature,8.0,-93.55686,-1.2195892,0.2956624,1.0,-0.193845708
189,2021-07-01 19:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-93.55686,-1.2195892,245.13812,0.68982327,94.24669,301.0952,85464.625,0.7160492,2.2655487,14274.158,2282.07,0.0,0.0,,-319244.0,-1566808.0,9.42167,2.3760129142940976,17.53965894377535,0.0,-0.105819055,-0.193845708,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,18.46630859375,37.770469665527344,22.640838623046875,4.234649658203125,-3.848541259765625,13,84.0,19,182,-0.9659258262890684,0.2588190451025203,0.01075130776352193,-0.9999422030204416,5.722196043114761,312.2652409721269,65.27441797164846,3.3461831288206634,3.965327773817734,5422.227791323132,-4.9078698425029135,-1886052.0,0.0,0.0,26.29253896077474,4.174530029296875,81.53369140625,-0.9535085800125309,-0.34771999999999537,0.9955063,0.2956624,244.55276955,2259.2694930000002,0.0,5393.821532152689,2,decay,8.0,-94.05819,0.18321991,-0.15487076999999994,1.0,-0.102141681
189,2021-07-02 01:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-94.05819,0.18321991,142.91895,0.5349525,94.59314,304.59766,85332.625,1.9210205,0.4799347,14274.158,2021.6921,0.0,0.0,,-211110.0,-568178.0,8.75738,1.9800649175429423,75.97275161411426,0.0,-0.141391841,-0.102141681,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,52.63220977783203,31.081388473510746,19.67268943786621,2.9618072509765625,-1.493438720703125,14,90.0,1,183,0.25881904510252074,0.9659258262890683,-0.00645086419810515,-0.9999791929590823,3.317025987904335,296.75871442713475,139.2140371869795,1.3369610703613926,4.422774184023729,4003.081601283718,-2.6913836388612573,-779288.0,0.0,0.0,34.46209589640299,-32.95952033996582,47.36779022216797,-0.2423833156922705,-0.5013299999999958,1.40280911,-0.15487076999999994,-102.21916999999999,-260.3779000000002,0.0,-1419.1461900394138,0,growth,8.0,-92.26878,-0.8666916,-0.14079163000000006,0.0,-0.080895759
189,2021-07-02 07:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-92.26878,-0.8666916,0.018573377,0.39416087,92.66294,295.21948,85577.0,0.10560608,-0.94436646,14274.158,45.798565,0.0,0.0,,-7383.0,2963.0,3.2182178,0.9502529425926016,173.6192695641232,0.0,-0.250673671,-0.080895759,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,21.181411743164062,54.49122619628906,43.24067687988281,1.7302093505859375,2.949554443359375,15,96.0,7,183,0.9659258262890683,-0.25881904510252063,-0.00645086419810515,-0.9999791929590823,3.4195753846341863,210.39589627530856,36.77662671118537,2.4693224420415847,3.3866959582568055,43.52022115776854,0.4013273736963294,-4420.0,0.0,0.0,39.63777160644531,22.05926513671875,78.81858825683594,0.9938053518923696,1.7894099999999895,-1.04991151,-0.14079163000000006,-142.900376623,-1975.893535,0.0,-3959.5613801259497,1,mature,8.0,-89.82702,-4.045532,-0.03285136999999999,0.0,-0.088799046
189,2021-07-02 13:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-89.82702,-4.045532,0.7232429,0.3613095,90.18833,288.9541,85563.625,-1.0380554,0.5887451,14274.158,19.16457,0.0,0.0,,-7004.0,7562.0,2.925168,1.1933900478230788,299.56024008757174,0.0,-0.18270738,-0.088799046,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,17.024871826171875,30.854324340820312,42.60133361816406,2.2220611572265625,2.609375,16,102.0,13,183,-0.2588190451025208,-0.9659258262890683,-0.00645086419810515,-0.9999791929590823,3.4273012235693625,220.41666440281136,79.14357568476038,2.2339111757462837,2.4511416073361283,22.87080710880874,1.0796687607081668,558.0,0.0,0.0,30.160176595052082,25.576461791992188,82.97512817382812,-0.49333836918948554,2.441760000000002,-3.1788403999999995,-0.03285136999999999,0.7046695230000001,-26.633995000000002,0.0,-20.649414048959798,1,mature,8.0,-91.104294,-1.3778534,0.15799950000000001,1.0,-0.018848729
189,2021-07-02 19:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-91.104294,-1.3778534,147.13959,0.519309,91.623604,301.56323,85570.06,0.9971161,1.9309998,14274.158,2303.175,0.0,0.0,,-326055.0,-1508494.0,8.971768,2.1732465908127523,27.31060765,0.0,-0.033660318,-0.018848729,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,25.40513229370117,26.15594482421875,16.309261322021484,-3.2323455810546875,1.4859619140625,17,108.0,19,183,-0.9659258262890684,0.2588190451025203,-0.00645086419810515,-0.9999791929590823,3.557547015206975,114.68901225528055,87.37840460528054,1.3843004243942225,4.128278879132963,5005.367216795161,-4.626501663829722,-1834549.0,0.0,0.0,22.623446146647137,-9.095870971679684,74.59486770629883,-0.8885323037730911,-1.2772739999999914,2.6676785999999995,0.15799950000000001,146.4163471,2284.0104300000003,0.0,4982.496409686352,2,decay,8.0,-94.74012,0.3479309,0.026593969999999967,1.0,-0.108096976
189,2021-07-03 01:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-94.74012,0.3479309,39.587242,0.54590297,95.286026,306.2837,85410.0,1.1485748,2.3640747,14274.158,2449.2234,0.0,0.0,,-236842.0,-727400.0,10.355761,2.6283213765396214,25.912585638627604,0.0,-0.126211896,-0.108096976,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,28.45458984375,17.505016326904297,11.223960876464844,-5.8565521240234375,3.8962249755859375,18,114.0,1,184,0.25881904510252074,0.9659258262890683,-0.023651127245231586,-0.9997202729664083,7.034185940233815,123.63487902722045,97.72229338859285,4.405864563694194,3.940066497360426,6437.346218141051,-3.071245809442582,-964242.0,0.0,0.0,19.06118901570638,-17.230628967285156,71.54541015625,-0.899461809009246,-3.6358260000000087,1.7257843,0.026593969999999967,-107.552348,146.04839999999967,0.0,1431.9790013458905,1,mature,8.0,-90.15469,-2.9948578,-0.16582126999999997,0.0,-0.082641681
189,2021-07-03 07:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-90.15469,-2.9948578,0.002714154,0.3800817,90.534775,298.21753,85614.0,-0.23487854,-0.31352234,14274.158,16.604927,0.0,0.0,,-6655.0,5801.0,3.026475,0.3917450525936571,216.83909984154567,0.0,-0.192326852,-0.082641681,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,38.14802551269531,29.97832489013672,30.245086669921875,-0.1750030517578125,7.799102783203125,19,120.0,7,184,0.9659258262890683,-0.25881904510252063,-0.023651127245231586,-0.9997202729664083,7.8010659714612895,178.71456317594846,38.12453666559722,7.409320918867633,7.72562405054609,6.504898000928837,0.8716754320060105,-854.0,0.0,0.0,32.790479024251304,-7.9029388427734375,61.85197448730469,0.8003223982644788,4.585430000000002,-3.3427887000000003,-0.16582126999999997,-39.584527846,-2432.618473,0.0,-6430.841320140123,0,growth,8.0,-88.2511,-5.9813995,-0.026593940000000038,0.0,-0.099431427
189,2021-07-03 13:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-88.2511,-5.9813995,0.26747996,0.35348776,88.60458,290.29395,85634.19,-1.0487366,0.9201813,14274.158,21.489803,0.0,0.0,,-9950.0,15699.0,3.6467009,1.395199656339282,311.26432571791986,0.0,-0.137254783,-0.099431427,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,22.70552062988281,19.638124465942383,33.63444519042969,6.7185821533203125,9.118972778320312,20,126.0,13,184,-0.2588190451025208,-0.9659258262890683,-0.023651127245231586,-0.9997202729664083,11.326738748759993,216.3816602187096,94.88266549921025,9.931539092420712,2.613748421905576,29.982565760398867,1.5777889447236182,5749.0,0.0,0.0,25.326030095418293,10.928924560546879,77.29447937011719,-0.6595337777063159,1.9035900000000083,-2.9865417,-0.026593940000000038,0.264765806,4.884875999999998,0.0,23.47766775947003,1,mature,8.0,-89.24536,-5.2227783,0.29253364,1.0,-0.180681519
189,2021-07-03 19:00:00,41.47398788,-122.333748,41.5,-122.25,0.47650146,0.50892174,3,1,1.712888648,-89.24536,-5.2227783,320.01254,0.6460214,89.89138,303.2068,85579.56,1.1762695,1.8715363,14274.158,2422.5867,0.0,0.0,,-310946.0,-1500090.0,8.773941,2.210488195,32.149557622675104,0.0,0.029442321,-0.180681519,0.0,1213.0,5.0,0.0,1.0,8.594595,3.8888888,16.09506607055664,22.078441619873047,13.57875919342041,5.63153076171875,10.39593505859375,21,132.0,19,184,-0.9659258262890684,0.2588190451025203,-0.023651127245231586,-0.9997202729664083,11.823265389167377,208.4446299473554,176.2950723246803,9.612777194167377,3.9692322355967167,5355.099301714006,-4.824278170486194,-1811036.0,0.0,0.0,17.25075562795003,-2.5163068771362305,83.90493392944336,-0.846661974716184,-0.9942600000000112,0.7586212000000003,0.29253364,319.74506004,2401.096897,0.0,5325.1167359536075,2,decay,8.0,,,,,
190,2021-06-28 07:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-88.63764,3.0414047,0.018573377,0.36287385,89.00052,298.36572,89435.56,1.3473053,0.12530518,10527.444,18.9477,439.375,0.0,,-10605.0,27641.0,2.2689114,1.3531197136775897,84.68653137,0.0,0.2014259152290412,0.1166640551824121,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,50.17974853515625,40.40350341796875,35.83251953125,36.35435485839844,10.392303466796877,0,0.0,7,179,0.9659258262890683,-0.25881904510252063,0.062318379354325076,-0.998056320853012,37.81056847650345,254.04681634861592,169.36028497861594,36.457448762825855,1.6768001951825955,25.638506398848868,2.6064120697784063,17036.0,439.375,439.375,42.138590494791664,-14.34722900390625,49.82025146484375,-0.8632769254528754,,,,,,,,1,mature,1.0,-95.93007,6.0637665,0.1314055,1.0,-0.030204556
190,2021-06-28 13:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-95.93007,6.0637665,4.6369605,0.49427935,96.42435,290.77637,89602.94,1.7011719,-1.4123688,10527.444,48.36379,0.0,0.0,,-54929.0,45371.0,3.2582693,2.2110566389314976,129.70057176406942,0.0,-0.355624498,-0.030204556,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,68.2872314453125,44.41975402832031,53.33543395996094,35.79109191894531,7.901199340820312,1,6.0,13,179,-0.2588190451025208,-0.9659258262890683,0.062318379354325076,-0.998056320853012,36.652847253300415,257.5511178617715,127.85054609770208,34.44179061436892,1.4736254343871409,106.93507896338878,0.8259935553168636,-9558.0,0.0,0.0,55.34747314453125,-14.951797485351562,31.7127685546875,-0.9672652209444658,-7.292429999999996,3.0223617999999997,0.1314055,4.618387123,29.41609,-439.375,81.2965725645399,1,mature,2.0,-89.08024,3.910347,0.11889064999999999,0.0,0.2401447901013709
190,2021-06-28 19:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-89.08024,3.910347,61.59812,0.61317,89.693405,300.35962,89502.31,-1.745758,-0.4098053,10527.444,1161.7856,391.125,0.0,972.46875,-662901.0,-1052591.0,6.010194,1.7932125859674557,256.7893781787925,972.46875,-0.75024943,0.2401447901013709,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,62.93730163574219,45.1424560546875,51.43634033203125,29.477203369140625,11.4515380859375,2,12.0,19,179,-0.9659258262890684,0.2588190451025203,0.062318379354325076,-0.998056320853012,31.623460326146354,248.76945189384685,8.019926284945655,29.830247740178898,3.35163496343488,2083.3285601157518,-1.5878555018019282,-1715492.0,-581.34375,391.125,53.17203267415365,-11.500961303710938,37.06269836425781,0.7857422343247481,6.849829999999997,-2.1534195,0.11889064999999999,56.9611595,1113.4218099999998,391.125,1976.393481152363,1,mature,3.0,-68.57909,-5.5867157,-0.0876036,0.0,0.4598521184279007
190,2021-06-29 01:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-68.57909,-5.5867157,88.04941,0.5255664,69.10465,306.01245,89192.44,0.08041382,1.7927094,10527.444,534.7196,421.0,0.000102043,26.328213,-554992.0,-68006.0,8.592313,1.7945120159239256,2.568339362535994,26.328213,0.7779552876514533,0.4598521184279007,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,86.64044189453125,58.45286560058594,33.340728759765625,25.37841796875,12.665206909179688,3,18.0,1,180,0.25881904510252074,0.9659258262890683,0.04514101777397193,-0.9989806246941579,28.363207940021624,243.47831599571873,119.09002336681726,26.5686959240977,4.7881055817707345,959.5607473500352,-0.12253509960503935,-622998.0,394.671787,421.0,59.47801208496094,-53.299713134765625,13.35955810546875,0.38158120783562166,20.50115000000001,-9.4970627,-0.0876036,26.451289999999993,-627.0659999999999,29.875,-1123.7678127657166,1,mature,3.0,-94.6892,1.0302505,-0.12671246999999997,1.0,-0.088704717
190,2021-06-29 07:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-94.6892,1.0302505,0.08201026,0.39885393,95.08806,294.00708,89161.375,0.8515625,1.2376251,10527.444,21.838753,1578.25,0.0,,1713.0,15923.0,4.66341,1.5022897788230671,34.530373183388406,0.0,0.9350333495547056,-0.088704717,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,60.11572265625,39.08341979980469,44.587310791015625,24.08892822265625,11.909759521484377,4,24.0,7,180,0.9659258262890683,-0.25881904510252063,0.04514101777397193,-0.9989806246941579,26.872268880313634,243.69183878728163,150.83853439610675,25.369979101490568,3.1042013769496832,32.808135414141596,9.295388207822533,17636.0,1578.25,1578.25,47.92881774902344,-15.528411865234375,39.88427734375,-0.16557042255272547,-26.110110000000006,6.6169662,-0.12671246999999997,-87.96739973999999,-512.880847,1157.25,-926.7526119358936,1,mature,4.0,,,,,
190,2021-06-29 19:00:00,,,57.5,-123.0,1.0,0.0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,,,,,,5,36.0,19,180,-0.9659258262890684,0.2588190451025203,0.04514101777397193,-0.9989806246941579,,,,,,,,,,,,,,,,,,,,,,1,mature,5.0,-90.51338,1.1697159,,0.0,0.046115817
190,2021-06-30 01:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-90.51338,1.1697159,187.34132,0.6647936,91.17818,308.52295,88750.56,2.0684357,2.4743347,10527.444,2607.5671,0.0,0.0,,-537652.0,-390049.0,9.094733,3.2250206902682934,39.89414975853936,0.0,0.008064676,0.046115817,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,30.145172119140625,29.84706115722656,17.9493408203125,22.100143432617188,19.51708984375,6,42.0,1,181,0.25881904510252074,0.9659258262890683,0.02795029824021032,-0.999609314096404,29.484455832035668,228.55161674289099,171.34253301564837,26.259435141767373,2.8200541557590433,8409.457848762893,-0.7254674027065834,-927701.0,0.0,0.0,25.98052469889323,-12.195831298828125,69.85482788085938,-0.25703411710268725,,,,,,,,1,mature,6.0,-92.11149,0.6959305,-0.31130584,0.0,0.003135526
190,2021-06-30 07:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-92.11149,0.6959305,0.018573377,0.35348776,92.46497,294.38135,88749.25,1.5970612,1.598175,10527.444,20.707443,0.0,0.0,,-31034.0,85559.0,4.8089695,2.259373321779833,44.98002775612116,0.0,-0.248196373,0.003135526,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,47.3099365234375,34.855804443359375,24.70259094238281,22.93525695800781,26.510177612304688,7,48.0,7,181,0.9659258262890683,-0.25881904510252063,0.02795029824021032,-0.999609314096404,35.05446517586292,220.86469243872577,175.88466468260458,32.79509185408309,2.1284528119557105,46.78584427647655,2.7569439969066187,54525.0,0.0,0.0,35.6227773030599,-22.60734558105469,52.6900634765625,-0.3416925612837785,-1.5981100000000055,-0.4737853999999999,-0.31130584,-187.322746623,-2586.8596570000004,0.0,-8362.672004486416,0,growth,7.0,-91.60248,-0.32717133,0.01407913999999999,0.0,-0.009407796
190,2021-06-30 13:00:00,57.51559354989936,-123.0038825,57.5,-123.0,1.0,0.0,3,0,1.7493641265811395,-91.60248,-0.32717133,8.710539,0.3675669,91.97005,290.16577,89019.0,1.8476105,-0.6227875,10527.444,58.032707,0.0,0.0,,-61483.0,29720.0,3.469038,1.949750966115032,108.62779199514478,0.0,-0.230541364,-0.009407796,0.0,986.0,4.0,0.9063078,-0.42261827,2.2432432,0.8888889,65.2283935546875,40.189971923828125,48.33453369140625,18.85043334960937,35.77519226074219,8,54.0,13,181,-0.2588190451025208,-0.9659258262890683,0.02795029824021032,-0.999609314096404,40.43764605860649,207.78535357194218,99.15756157679743,38.487895092491456,1.7792210699155169,113.14932653952059,0.48338565131825056,-31763.0,0.0,0.0,51.25096638997396,-16.89385986328125,34.7716064453125,-0.9938218713496471,0.5090100000000035,-1.0231018299999999,0.01407913999999999,8.691965623000002,37.325264000000004,0.0,66.36348226304403,1,mature,7.0,-90.61137,-0.71743774,0.24873183999999998,0.0,0.088512633
